CallerType,CallerMethod,CueValue,CueName,VoiceMethodCalled,ILOffset
Manager.SoundCtrl,Initialize,0,VO_000001,PlayerObj.SetAisac,413
Manager.SoundCtrl,Initialize,3,VO_000004,PlayerObj.SetAisac,425
Manager.SoundCtrl,Initialize,5,VO_000006,PlayerObj.SetAisac,464
Manager.SoundCtrl,Initialize,2,VO_000003,PlayerObj.SetAisac,476
Manager.SoundCtrl,Initialize,3,VO_000004,PlayerObj.SetAisac,491
Manager.SoundCtrl,Initialize,1,VO_000002,PlayerObj.SetAisac,491
Manager.SoundCtrl,Play,1,VO_000002,CriAtomExPlayer.ResetParameters,257
Manager.SoundCtrl,Play,0,VO_000001,CriAtomExPlayer.Pause,485
Manager.SoundCtrl,IsPlaying,2,VO_000003,CriAtomExPlayer.GetStatus,44
Manager.SoundCtrl,IsPlayEnd,3,VO_000004,CriAtomExPlayer.GetStatus,44
Manager.SoundCtrl,SetHeadPhoneVolume,2,VO_000003,PlayerObj.SetAisac,93
Manager.SoundCtrl,SetHeadPhoneVolume,3,VO_000004,PlayerObj.SetAisac,113
Manager.SoundManager,PlaySE,2,VO_000003,SoundManager.PlaySE,10
Manager.SoundManager,PlaySE,0,VO_000001,SoundManager.PlaySE,10
Manager.SoundManager,PlaySE,11,VO_000012,SoundManager.GetPlayerID,30
Manager.SoundManager,PlayLoopSE,1,VO_000002,SoundManager.GetPlayerID,12
Manager.SoundManager,PlayLoopSE,0,VO_000001,SoundManager.GetPlayerID,12
Manager.SoundManager,PlayLoopSE,15,VO_000016,SoundManager.GetPlayerID,12
Manager.SoundManager,PlayGameSE,17,VO_000018,SoundManager.GetPlayerID,3
Manager.SoundManager,PlayGameSE,0,VO_000001,SoundManager.Play,16
Manager.SoundManager,PlayGameSE,0,VO_000001,SoundManager.Play,16
Manager.SoundManager,PlayGameSE,0,VO_000001,SoundManager.Play,16
Manager.SoundManager,PlayGameSingleSe,0,VO_000001,SoundManager.Play,21
Manager.SoundManager,PlayGameSingleSe,0,VO_000001,SoundManager.Play,21
Manager.SoundManager,PlayGameSingleSe,0,VO_000001,SoundManager.Play,21
Manager.SoundManager,StopLoopSe,1,VO_000002,SoundManager.GetPlayerID,12
Manager.SoundManager,StopLoopSe,0,VO_000001,SoundManager.GetPlayerID,12
Manager.SoundManager,StopLoopSe,15,VO_000016,SoundManager.GetPlayerID,12
Manager.SoundManager,PlayVoice,2,VO_000003,SoundManager.PlayVoice,18
Manager.SoundManager,PlayVoice,0,VO_000001,SoundManager.PlayVoice,18
Manager.SoundManager,PlayVoice,8,VO_000009,SoundManager.GetPlayerID,37
Manager.SoundManager,PlayPartnerVoice,2,VO_000003,SoundManager.PlayPartnerVoice,18
Manager.SoundManager,PlayPartnerVoice,0,VO_000001,SoundManager.PlayPartnerVoice,18
Manager.SoundManager,PlayPartnerVoice,8,VO_000009,SoundManager.GetPlayerID,37
Manager.SoundManager,StopVoice,8,VO_000009,SoundManager.GetPlayerID,2
Manager.SoundManager,PlayJingle,10,VO_000011,SoundManager.GetPlayerID,3
Manager.SoundManager,StopJingle,10,VO_000011,SoundManager.GetPlayerID,3
Manager.SoundManager,PlayBGM,2,VO_000003,SoundManager.GetPlayerID,21
Manager.SoundManager,PlayBGM,0,VO_000001,SoundManager.GetPlayerID,21
Manager.SoundManager,PlayBGM,0,VO_000001,SoundManager.GetPlayerID,21
Manager.SoundManager,PlayBGM,7,VO_000008,SoundManager.GetPlayerID,21
Manager.SoundManager,PlayBGM,0,VO_000001,SoundManager.GetPlayerID,70
Manager.SoundManager,PlayBGM,7,VO_000008,SoundManager.GetPlayerID,70
Manager.SoundManager,StopBGM,2,VO_000003,SoundManager.GetPlayerID,10
Manager.SoundManager,StopBGM,0,VO_000001,SoundManager.GetPlayerID,10
Manager.SoundManager,StopBGM,2,VO_000003,SoundManager.GetPlayerID,10
Manager.SoundManager,StopBGM,7,VO_000008,SoundManager.GetPlayerID,10
Manager.SoundManager,StopBGM,7,VO_000008,SoundManager.GetPlayerID,39
Manager.SoundManager,SetVoiceCue,3,VO_000004,SoundManager.GetVoiceCueName,21
Manager.SoundManager,SetVoiceCue,2,VO_000003,SoundManager.GetVoiceCueName,21
Manager.SoundManager,SetPartnerVoiceCue,5,VO_000006,SoundManager.GetPartnerVoiceCueName,21
Manager.SoundManager,SetPartnerVoiceCue,4,VO_000005,SoundManager.GetPartnerVoiceCueName,21
Manager.SoundManager,PreviewPlay,1,VO_000002,SoundManager.GetMusicCueName,23
Manager.SoundManager,MusicPrepare,1,VO_000002,SoundManager.GetMusicCueName,23
Manager.SoundManager,IsMusicPrepare,2,VO_000003,SoundCtrl.IsPlaying,6
Manager.SoundManager,IsEndMusic,2,VO_000003,SoundManager.IsPlaying,1
Manager.SoundManager,Initialize,8,VO_000009,SoundManager.SetVoiceCue,81
Manager.SoundManager,Initialize,1,VO_000002,SoundManager.SetVoiceCue,81
Manager.SoundManager,Initialize,1,VO_000002,SoundManager.SetVoiceCue,88
Manager.SoundManager,Initialize,1,VO_000002,SoundManager.SetVoiceCue,88
Manager.SoundManager,Initialize,0,VO_000001,SoundManager.SetPartnerVoiceCue,95
Manager.SoundManager,Initialize,1,VO_000002,SoundManager.SetPartnerVoiceCue,95
Manager.SoundManager,Initialize,1,VO_000002,SoundManager.SetPartnerVoiceCue,102
Manager.SoundManager,Initialize,1,VO_000002,SoundManager.SetPartnerVoiceCue,102
Manager.SoundManager,Initialize,0,VO_000001,PlayCueInfo.Clear,158
Manager.SoundManager,Initialize,6,VO_000007,PlayCueInfo.Clear,158
Manager.SoundManager,Initialize,0,VO_000001,PlayCueInfo.Clear,158
Manager.SoundManager,Initialize,0,VO_000001,PlayCueInfo.Clear,158
Manager.SoundManager,Initialize,1,VO_000002,PlayCueInfo.Clear,158
Manager.SoundManager,Initialize,2,VO_000003,PlayCueInfo.Clear,158
Manager.SoundManager,Initialize,0,VO_000001,PlayCueInfo.Clear,158
Manager.SoundManager,PlayExecute,0,VO_000001,SoundCtrl.Play,224
Manager.SoundManager,PlayExecute,0,VO_000001,SoundCtrl.Play,224
Manager.SoundManager,PlayExecute,0,VO_000001,SoundCtrl.Play,224
Manager.SoundManager,StopAll,0,VO_000001,PlayCueInfo.Clear,25
Manager.TimeManager,Reset,0,VO_000001,TimeManager.set_PlayBaseTime,2
Manager.UserDataManager,IsPlayCountEnouth,0,VO_000001,UserDataManager.IsPlayCountEnouth,7
Manager.UserData,AddPlayCount,1,VO_000002,UserDetail.set_PlayCount,16
Manager.UserData,AddPlayCount,1,VO_000002,UserDetail.set_CurrentPlayCount,37
Manager.UserDatas.UserActivity,PlayMaimaiDx,10,VO_000011,UserActivity.get_PlayList,15
Manager.UserDatas.UserActivity,PlayMaimaiDx,0,VO_000001,UserActivity.AddPlayResult,50
Manager.UserDatas.UserActivity,PlayMaimaiDx,0,VO_000001,UserActivity.AddPlayResult,50
Manager.UserDatas.UserActivity,PlayMaimaiDx,0,VO_000001,UserActivity.AddPlayResult,50
Manager.UserDatas.UserActivity,PlayMaimaiDx,0,VO_000001,UserActivity.AddPlayResult,50
Manager.UserDatas.UserActivity,ClassUp,0,VO_000001,UserActivity.get_PlayList,27
Manager.UserDatas.UserActivity,ClassUp,0,VO_000001,UserActivity.get_PlayList,58
Manager.UserDatas.UserActivity,ClassUp,1,VO_000002,UserActivity.AddPlayResult,106
Manager.UserDatas.UserActivity,ClassUp,0,VO_000001,UserActivity.AddPlayResult,106
Manager.UserDatas.UserActivity,ClassUp,0,VO_000001,UserActivity.AddPlayResult,106
Manager.UserDatas.UserActivity,ClassUp,0,VO_000001,UserActivity.AddPlayResult,106
Manager.UserDatas.UserActivity,RankUp,0,VO_000001,UserActivity.get_PlayList,27
Manager.UserDatas.UserActivity,RankUp,0,VO_000001,UserActivity.get_PlayList,58
Manager.UserDatas.UserActivity,RankUp,1,VO_000002,UserActivity.AddPlayResult,106
Manager.UserDatas.UserActivity,RankUp,0,VO_000001,UserActivity.AddPlayResult,106
Manager.UserDatas.UserActivity,RankUp,0,VO_000001,UserActivity.AddPlayResult,106
Manager.UserDatas.UserActivity,RankUp,0,VO_000001,UserActivity.AddPlayResult,106
Manager.UserDatas.UserActivity,DxRate,60,VO_000061,UserActivity.get_PlayList,15
Manager.UserDatas.UserActivity,DxRate,0,VO_000001,UserActivity.AddPlayResult,49
Manager.UserDatas.UserActivity,DxRate,0,VO_000001,UserActivity.AddPlayResult,49
Manager.UserDatas.UserActivity,DxRate,0,VO_000001,UserActivity.AddPlayResult,49
Manager.UserDatas.UserActivity,MusicAchivement,10,VO_000011,UserActivity.get_PlayList,41
Manager.UserDatas.UserActivity,MusicAchivement,0,VO_000001,UserActivity.AddPlayResult,122
Manager.UserDatas.UserActivity,MusicAchivement,0,VO_000001,UserActivity.get_PlayList,130
Manager.UserDatas.UserActivity,MusicAchivement,0,VO_000001,UserActivity.AddPlayResult,170
Manager.UserDatas.UserActivity,TrimPlayActivityList,15,VO_000016,UserActivity.get_PlayList,16
Manager.UserDatas.UserActivity,TrimPlayActivityList,0,VO_000001,UserActivity.get_PlayList,23
Manager.UserDatas.UserDetail,Initialize,0,VO_000001,UserDetail.set_PlayCount,49
Manager.UserDatas.UserDetail,Initialize,0,VO_000001,UserDetail.set_CurrentPlayCount,56
Manager.UserDatas.UserDetail,Initialize,0,VO_000001,UserDetail.set_FirstPlayOnDay,235
Manager.UserDatas.UserDetail,Initialize,0,VO_000001,UserDetail.set_FirstPairPlayOnDay,242
Manager.UserDatas.UserDetail,SetFirstOnDay,0,VO_000001,UserDetail.set_FirstPlayOnDay,2
Manager.UserDatas.UserDetail,SetFirstOnDay,2,VO_000003,UserDetail.set_FirstPlayOnDay,41
Manager.UserDatas.UserDetail,SetFirstOnDay,1,VO_000002,UserDetail.set_FirstPlayOnDay,41
Manager.UserDatas.UserDetail,SetFirstOnDay,1,VO_000002,UserDetail.set_FirstPlayOnDay,56
Manager.UserDatas.UserDetail,SetFirstOnDay,1,VO_000002,UserDetail.set_FirstPlayOnDay,233
Manager.UserDatas.UserDetail,SetPairFirstOnDay,0,VO_000001,UserDetail.set_FirstPairPlayOnDay,2
Manager.UserDatas.UserDetail,SetPairFirstOnDay,2,VO_000003,UserDetail.set_FirstPairPlayOnDay,81
Manager.UserDatas.UserDetail,SetPairFirstOnDay,1,VO_000002,UserDetail.set_FirstPairPlayOnDay,259
Manager.UserDatas.UserDetail,SetPairFirstOnDay,1,VO_000002,UserDetail.set_FirstPairPlayOnDay,322
Manager.UserDatas.UserExtend,Initialize,0,VO_000001,UserExtend.set_PlayStatusSetting,72
Manager.UserDatas.UserExtend,TakeOverReset,0,VO_000001,UserExtend.set_PlayStatusSetting,72
Manager.Party.Party.MemberPlayInfo,IsMe,0,VO_000001,MemberPlayInfo.IsMe,2
Manager.Party.Party.PartyPlayInfo,CopyFrom,0,VO_000001,MemberPlayInfo.CopyFrom,20
Manager.Party.Party.PartyPlayInfo,CopyFrom,3,VO_000004,MemberPlayInfo.CopyFrom,20
Manager.Party.Party.PartyPlayInfo,Serialize,0,VO_000001,MemberPlayInfo.Serialize,16
Manager.Party.Party.PartyPlayInfo,Deserialize,0,VO_000001,MemberPlayInfo.Deserialize,16
Manager.Party.Party.PartyPlayInfo,Clear,0,VO_000001,MemberPlayInfo.Clear,14
Manager.Party.Party.Host,SendPartyPlayInfo,0,VO_000001,Host.NotifyPartyPlayInfo,892
Manager.Party.Party.Host,SendPartyPlayInfo,2,VO_000003,Host.NotifyPartyPlayInfo,892
Manager.Party.Party.Host,SendPartyPlayInfo,1,VO_000002,Host.NotifyPartyPlayInfo,892
Manager.Party.Party.Host,SendPartyPlayInfo,1,VO_000002,Host.NotifyPartyPlayInfo,892
Manager.Party.Party.Host,Execute_Play,1,VO_000002,Host.SendPartyPlayInfo,248
Manager.Party.Party.Host,Execute_Play,0,VO_000001,Host.SendPartyPlayInfo,938
Manager.Achieve.AchieveCreditData+<>c,<Create>b__28_24,1,VO_000002,GamePlayManager.GetPlayerIgnoreNpcNumWithoutTrial,13
DB.PhotoeditPlayerinfoIDEnum,FindID,0,VO_000001,PhotoeditPlayerinfoIDEnum.GetEnumName,5
DB.PlayComboflagIDEnum,FindID,0,VO_000001,PlayComboflagIDEnum.GetEnumName,5
DB.PlaystatusTabIDEnum,FindID,0,VO_000001,PlaystatusTabIDEnum.GetEnumName,5
DB.PlaySyncflagIDEnum,FindID,0,VO_000001,PlaySyncflagIDEnum.GetEnumName,5
Fx.FX_Controler,Update,1,VO_000002,ParticleSystem.get_isPlaying,30
Fx.FX_Controler,Update,0,VO_000001,ParticleSystem.get_isPlaying,30
SplitFlapDisplay.SplitFlapDisplayUnit,Initialize,0,VO_000001,Animator.Play,67
SplitFlapDisplay.SplitFlapDisplayUnit,PlaySplitFlap,0,VO_000001,Animator.Play,61
SplitFlapDisplay.SplitFlapDisplayUnit,OnTriggerAnimationEnd,0,VO_000001,Animator.Play,22
